sample_position,rule_id,method,rule_length,topk_antecedent_agreement,signed_direction_agreement,spearman_rule_salience,surrogate_predicted_class,true_label
7007,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
3322,R0034,LIME-style,4,0.25,0.6666666666666666,0.0,30,30
3322,R0034,SHAP-style,4,0.25,0.6666666666666666,0.10302801669778636,30,30
4983,R0038,LIME-style,4,0.0,1.0,-0.18029902922112614,37,37
4983,R0038,SHAP-style,4,0.0,0.3333333333333333,-0.07727101252333976,37,37
3347,R0038,LIME-style,4,0.0,0.0,-0.2575700417444659,6,0
3347,R0038,SHAP-style,4,0.0,0.6666666666666666,0.07727101252333976,6,0
1128,R0052,LIME-style,4,0.25,0.5,0.30908405009335904,44,42
1128,R0052,SHAP-style,4,0.25,0.5,0.07727101252333976,44,42
5506,R0021,LIME-style,4,0.5,0.75,0.5924110960122716,6,6
5506,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
3373,R0020,LIME-style,6,0.3333333333333333,0.5,0.0,28,33
3373,R0020,SHAP-style,6,0.5,0.6666666666666666,0.11357771260606365,28,33
5927,R0022,LIME-style,4,0.25,0.75,0.12878502087223295,49,49
5927,R0022,SHAP-style,4,0.25,0.5,0.2318130375700193,49,49
6818,R0022,LIME-style,4,0.75,0.75,0.6954391127100579,17,17
6818,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
4033,R0044,LIME-style,4,0.0,0.5,-0.38635506261669883,22,41
4033,R0044,SHAP-style,4,0.0,0.75,-0.5151400834889318,22,41
2790,R0002,LIME-style,6,0.3333333333333333,0.75,-0.09086217008485094,12,12
2790,R0002,SHAP-style,6,0.5,0.5,0.06814662756363819,12,12
7016,R0048,LIME-style,4,0.25,0.6666666666666666,0.12878502087223295,22,22
7016,R0048,SHAP-style,4,0.5,0.3333333333333333,0.2833270459189125,22,22
3747,R0027,LIME-style,4,0.25,0.75,-0.3605980584422523,7,45
3747,R0027,SHAP-style,4,0.25,0.75,-0.07727101252333976,7,45
993,R0052,LIME-style,4,0.25,0.75,-0.18029902922112614,37,37
993,R0052,SHAP-style,4,0.25,0.5,-0.12878502087223295,37,37
2723,R0015,LIME-style,4,0.5,0.5,0.2833270459189125,22,22
2723,R0015,SHAP-style,4,0.25,0.5,0.3605980584422523,22,22
3791,R0014,LIME-style,2,0.5,1.0,0.23851319647273372,44,44
3791,R0014,SHAP-style,2,0.5,1.0,0.2044398826909146,44,44
1048,R0036,LIME-style,4,0.0,0.75,-0.12878502087223295,45,45
1048,R0036,SHAP-style,4,0.5,0.25,0.2575700417444659,45,45
1925,R0001,LIME-style,4,0.0,0.5,-0.3605980584422523,12,12
1925,R0001,SHAP-style,4,0.5,0.25,0.2318130375700193,12,12
2112,R0008,LIME-style,4,0.0,0.3333333333333333,-0.33484105426780564,28,28
2112,R0008,SHAP-style,4,0.25,1.0,-0.10302801669778636,28,28
902,R0035,LIME-style,4,0.0,0.0,-0.4121120667911454,28,5
902,R0035,SHAP-style,4,0.0,0.6666666666666666,-0.2060560333955727,28,5
4451,R0035,LIME-style,4,0.25,1.0,0.18029902922112614,4,4
4451,R0035,SHAP-style,4,0.5,0.3333333333333333,0.3605980584422523,4,4
5956,R0027,LIME-style,4,0.25,0.0,-0.15454202504667952,28,25
5956,R0027,SHAP-style,4,0.0,0.25,-0.15454202504667952,28,25
6133,R0014,LIME-style,2,0.5,1.0,0.0,44,44
6133,R0014,SHAP-style,2,0.5,1.0,0.27258651025455277,44,44
4231,R0052,LIME-style,4,0.5,0.75,0.2318130375700193,44,41
4231,R0052,SHAP-style,4,0.25,0.25,0.33484105426780564,44,41
5561,R0052,LIME-style,4,0.0,0.5,-0.05151400834889318,30,30
5561,R0052,SHAP-style,4,0.0,0.75,-0.18029902922112614,30,30
3953,R0008,LIME-style,4,0.0,0.3333333333333333,-0.33484105426780564,28,28
3953,R0008,SHAP-style,4,0.25,0.6666666666666666,-0.2575700417444659,28,28
1947,R0048,LIME-style,4,0.0,0.6666666666666666,-0.4893830793144852,18,27
1947,R0048,SHAP-style,4,0.25,0.3333333333333333,-0.05151400834889318,18,27
5790,R0027,LIME-style,4,0.5,0.75,0.38635506261669883,22,7
5790,R0027,SHAP-style,4,0.5,0.25,0.437869070965592,22,7
3745,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
3745,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
4186,R0016,LIME-style,3,0.3333333333333333,0.3333333333333333,0.30169798114443086,6,23
4186,R0016,SHAP-style,3,0.6666666666666666,0.6666666666666666,0.5602962506968003,6,23
1157,R0011,LIME-style,3,0.0,0.6666666666666666,-0.3304311222058053,42,42
1157,R0011,SHAP-style,3,0.3333333333333333,0.6666666666666666,-0.014366570530687184,42,42
5818,R0022,LIME-style,4,0.5,0.5,0.3605980584422523,23,23
5818,R0022,SHAP-style,4,0.25,0.5,0.2833270459189125,23,23
1013,R0027,LIME-style,4,0.25,0.0,-0.15454202504667952,28,45
1013,R0027,SHAP-style,4,0.0,0.5,-0.10302801669778636,28,45
4144,R0021,LIME-style,4,0.5,0.75,0.566654091837825,6,6
4144,R0021,SHAP-style,4,0.75,1.0,0.6954391127100579,6,6
4364,R0022,LIME-style,4,0.75,0.75,0.6181681001867181,17,17
4364,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
5520,R0031,LIME-style,4,0.0,0.6666666666666666,-0.38635506261669883,13,29
5520,R0031,SHAP-style,4,0.0,0.0,-0.437869070965592,13,29
3044,R0015,LIME-style,4,0.25,0.5,0.2318130375700193,22,22
3044,R0015,SHAP-style,4,0.25,0.5,-0.07727101252333976,22,22
4411,R0009,LIME-style,2,0.5,1.0,0.30665982403637193,30,30
4411,R0009,SHAP-style,2,0.0,1.0,0.37480645160001,30,30
934,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,0
934,R0021,SHAP-style,4,0.75,1.0,0.6954391127100579,6,0
5281,R0007,LIME-style,4,0.0,0.75,0.02575700417444659,37,37
5281,R0007,SHAP-style,4,0.25,0.25,0.2060560333955727,37,37
5662,R0053,LIME-style,4,0.25,0.0,-0.2318130375700193,26,26
5662,R0053,SHAP-style,4,0.25,1.0,-0.12878502087223295,26,26
6037,R0044,LIME-style,4,0.25,0.5,-0.02575700417444659,28,25
6037,R0044,SHAP-style,4,0.0,0.5,-0.07727101252333976,28,25
7030,R0017,LIME-style,3,0.0,0.5,-0.35916426326717965,44,1
7030,R0017,SHAP-style,3,0.0,1.0,-0.35916426326717965,44,1
1493,R0044,LIME-style,4,0.25,0.75,-0.07727101252333976,38,38
1493,R0044,SHAP-style,4,0.25,0.25,-0.12878502087223295,38,38
3578,R0028,LIME-style,4,0.0,0.3333333333333333,-0.10302801669778636,23,9
3578,R0028,SHAP-style,4,0.0,0.3333333333333333,-0.12878502087223295,23,9
6512,R0028,LIME-style,4,0.0,0.6666666666666666,-0.5151400834889318,35,1
6512,R0028,SHAP-style,4,0.0,0.3333333333333333,-0.4121120667911454,35,1
5161,R0048,LIME-style,4,0.0,0.6666666666666666,-0.30908405009335904,13,13
5161,R0048,SHAP-style,4,0.0,0.3333333333333333,-0.07727101252333976,13,13
534,R0041,LIME-style,4,0.25,0.5,0.15454202504667952,28,26
534,R0041,SHAP-style,4,0.5,0.75,0.4636260751400386,28,26
2152,R0020,LIME-style,6,0.3333333333333333,0.6666666666666666,-0.022715542521212734,26,26
2152,R0020,SHAP-style,6,0.16666666666666666,0.6666666666666666,0.06814662756363819,26,26
4854,R0041,LIME-style,4,0.25,0.5,0.18029902922112614,28,28
4854,R0041,SHAP-style,4,0.5,0.75,0.38635506261669883,28,28
5260,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
5260,R0021,SHAP-style,4,0.75,1.0,0.6439251043611647,6,6
4900,R0052,LIME-style,4,0.25,0.75,-0.07727101252333976,48,41
4900,R0052,SHAP-style,4,0.25,0.5,-0.2318130375700193,48,41
3855,R0022,LIME-style,4,0.75,0.75,0.6954391127100579,17,17
3855,R0022,SHAP-style,4,1.0,0.75,0.7211961168845046,17,17
984,R0035,LIME-style,4,0.25,0.3333333333333333,-0.15454202504667952,7,7
984,R0035,SHAP-style,4,0.0,1.0,-0.02575700417444659,7,7
4740,R0017,LIME-style,3,0.3333333333333333,0.5,0.1867654168989334,19,19
4740,R0017,SHAP-style,3,0.3333333333333333,1.0,0.35916426326717965,19,19
4834,R0036,LIME-style,4,0.0,0.25,-0.2833270459189125,35,3
4834,R0036,SHAP-style,4,0.0,0.5,-0.05151400834889318,35,3
3199,R0004,LIME-style,5,0.4,0.5,0.1314908016255203,37,37
3199,R0004,SHAP-style,5,0.2,0.25,-0.17930563858025497,37,37
4788,R0026,LIME-style,4,0.25,0.75,0.4121120667911454,37,30
4788,R0026,SHAP-style,4,0.25,0.75,0.3605980584422523,37,30
4761,R0038,LIME-style,4,0.0,1.0,-0.2060560333955727,37,37
4761,R0038,SHAP-style,4,0.25,0.3333333333333333,0.05151400834889318,37,37
5857,R0053,LIME-style,4,0.25,0.5,-0.15454202504667952,30,40
5857,R0053,SHAP-style,4,0.25,0.5,0.10302801669778636,30,40
5870,R0023,LIME-style,4,0.5,1.0,0.4893830793144852,19,24
5870,R0023,SHAP-style,4,0.5,0.6666666666666666,0.4121120667911454,19,24
3549,R0036,LIME-style,4,0.25,0.25,-0.2060560333955727,28,5
3549,R0036,SHAP-style,4,0.25,0.75,0.2060560333955727,28,5
6444,R0017,LIME-style,3,0.0,0.5,0.1005659937148103,19,24
6444,R0017,SHAP-style,3,0.3333333333333333,1.0,0.04309971159206155,19,24
4319,R0011,LIME-style,3,0.0,0.6666666666666666,-0.3304311222058053,42,42
4319,R0011,SHAP-style,3,0.3333333333333333,0.6666666666666666,-0.1005659937148103,42,42
4006,R0026,LIME-style,4,0.5,0.5,0.38635506261669883,12,12
4006,R0026,SHAP-style,4,0.5,0.5,0.566654091837825,12,12
4075,R0014,LIME-style,2,0.5,1.0,0.2044398826909146,44,44
4075,R0014,SHAP-style,2,0.5,1.0,0.1022199413454573,44,44
1641,R0022,LIME-style,4,0.75,0.75,0.6954391127100579,17,8
1641,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,8
360,R0022,LIME-style,4,0.75,0.75,0.5924110960122716,17,17
360,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
6130,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
6130,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
5954,R0028,LIME-style,4,0.25,0.3333333333333333,-0.05151400834889318,1,1
5954,R0028,SHAP-style,4,0.25,0.6666666666666666,-0.2575700417444659,1,1
6259,R0014,LIME-style,2,0.5,1.0,0.1703665689090955,44,44
6259,R0014,SHAP-style,2,0.5,1.0,0.2044398826909146,44,44
2804,R0022,LIME-style,4,0.75,0.75,0.6696821085356113,17,17
2804,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
7108,R0014,LIME-style,2,0.0,0.5,-0.2044398826909146,30,23
7108,R0014,SHAP-style,2,0.0,1.0,-0.27258651025455277,30,23
4692,R0021,LIME-style,4,0.5,0.75,0.566654091837825,6,6
4692,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
6665,R0035,LIME-style,4,0.0,0.0,-0.437869070965592,26,26
6665,R0035,SHAP-style,4,0.0,0.6666666666666666,-0.566654091837825,26,26
3562,R0034,LIME-style,4,0.75,0.3333333333333333,0.4893830793144852,4,4
3562,R0034,SHAP-style,4,0.5,0.3333333333333333,0.437869070965592,4,4
5316,R0021,LIME-style,4,0.75,0.25,0.5151400834889318,22,0
5316,R0021,SHAP-style,4,0.75,0.0,0.6181681001867181,22,0
775,R0031,LIME-style,4,0.0,0.0,-0.2833270459189125,17,17
775,R0031,SHAP-style,4,0.0,0.0,-0.4893830793144852,17,17
1236,R0027,LIME-style,4,0.0,0.5,-0.4636260751400386,21,21
1236,R0027,SHAP-style,4,0.25,0.25,-0.12878502087223295,21,21
4060,R0027,LIME-style,4,0.25,0.75,-0.30908405009335904,7,31
4060,R0027,SHAP-style,4,0.25,0.75,-0.18029902922112614,7,31
4433,R0015,LIME-style,4,0.25,0.0,0.12878502087223295,30,0
4433,R0015,SHAP-style,4,0.25,0.5,0.02575700417444659,30,0
3462,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
3462,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
5977,R0017,LIME-style,3,0.3333333333333333,0.5,0.12929913477618465,19,19
5977,R0017,SHAP-style,3,0.3333333333333333,1.0,0.04309971159206155,19,19
3485,R0030,LIME-style,4,0.0,0.6666666666666666,-0.05151400834889318,1,1
3485,R0030,SHAP-style,4,0.25,0.6666666666666666,0.2575700417444659,1,1
6393,R0009,LIME-style,2,0.5,1.0,0.30665982403637193,30,30
6393,R0009,SHAP-style,2,0.5,1.0,0.4429530791636483,30,30
6749,R0025,LIME-style,4,0.5,0.75,0.18029902922112614,14,14
6749,R0025,SHAP-style,4,0.75,0.5,0.4893830793144852,14,14
5441,R0020,LIME-style,6,0.3333333333333333,0.5,0.022715542521212734,28,33
5441,R0020,SHAP-style,6,0.5,0.6666666666666666,0.09086217008485094,28,33
3361,R0034,LIME-style,4,0.25,0.6666666666666666,0.05151400834889318,30,4
3361,R0034,SHAP-style,4,0.25,0.6666666666666666,-0.12878502087223295,30,4
2119,R0018,LIME-style,2,0.0,0.0,-0.2044398826909146,6,46
2119,R0018,SHAP-style,2,0.0,0.5,0.034073313781819096,6,46
3997,R0018,LIME-style,2,0.5,1.0,0.340733137818191,13,13
3997,R0018,SHAP-style,2,0.5,0.5,0.4429530791636483,13,13
5969,R0027,LIME-style,4,0.25,0.0,-0.2060560333955727,12,45
5969,R0027,SHAP-style,4,0.25,0.25,0.18029902922112614,12,45
6988,R0016,LIME-style,3,0.3333333333333333,0.6666666666666666,0.3304311222058053,17,17
6988,R0016,SHAP-style,3,0.3333333333333333,0.3333333333333333,0.387897404328554,17,17
7341,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,48
7341,R0021,SHAP-style,4,0.5,1.0,0.437869070965592,6,48
1301,R0034,LIME-style,4,0.0,0.6666666666666666,-0.18029902922112614,39,39
1301,R0034,SHAP-style,4,0.5,0.6666666666666666,0.18029902922112614,39,39
4292,R0022,LIME-style,4,0.25,0.75,0.10302801669778636,49,23
4292,R0022,SHAP-style,4,0.25,0.5,0.2060560333955727,49,23
2272,R0008,LIME-style,4,0.0,0.3333333333333333,-0.2833270459189125,28,28
2272,R0008,SHAP-style,4,0.25,1.0,-0.18029902922112614,28,28
6416,R0012,LIME-style,4,0.5,0.6666666666666666,0.05151400834889318,4,4
6416,R0012,SHAP-style,4,0.25,0.3333333333333333,0.0,4,4
5619,R0010,LIME-style,6,0.0,0.4,-0.5678885630303182,42,42
5619,R0010,SHAP-style,6,0.16666666666666666,0.4,-0.11357771260606365,42,42
595,R0019,LIME-style,4,0.25,0.75,0.30908405009335904,22,31
595,R0019,SHAP-style,4,0.25,0.0,0.38635506261669883,22,31
2935,R0038,LIME-style,4,0.0,0.0,-0.566654091837825,39,0
2935,R0038,SHAP-style,4,0.0,0.3333333333333333,-0.4121120667911454,39,0
2124,R0017,LIME-style,3,0.3333333333333333,0.5,0.15803227583755905,19,19
2124,R0017,SHAP-style,3,0.3333333333333333,1.0,0.07183285265343593,19,19
1351,R0048,LIME-style,4,0.0,0.3333333333333333,-0.33484105426780564,44,27
1351,R0048,SHAP-style,4,0.0,0.3333333333333333,-0.18029902922112614,44,27
915,R0022,LIME-style,4,0.75,0.75,0.6696821085356113,17,17
915,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
697,R0027,LIME-style,4,0.25,0.0,-0.2060560333955727,12,45
697,R0027,SHAP-style,4,0.25,0.25,0.15454202504667952,12,45
4239,R0019,LIME-style,4,0.5,0.5,0.15454202504667952,35,35
4239,R0019,SHAP-style,4,0.5,0.5,0.30908405009335904,35,35
725,R0015,LIME-style,4,0.25,0.5,0.10302801669778636,22,22
725,R0015,SHAP-style,4,0.25,0.5,0.12878502087223295,22,22
5526,R0029,LIME-style,4,0.0,0.6666666666666666,-0.3605980584422523,18,18
5526,R0029,SHAP-style,4,0.5,0.6666666666666666,0.07727101252333976,18,18
731,R0021,LIME-style,4,0.5,0.75,0.566654091837825,6,6
731,R0021,SHAP-style,4,0.75,1.0,0.6954391127100579,6,6
661,R0028,LIME-style,4,0.0,0.6666666666666666,-0.3605980584422523,35,35
661,R0028,SHAP-style,4,0.0,0.3333333333333333,-0.18029902922112614,35,35
5992,R0034,LIME-style,4,0.25,1.0,-0.12878502087223295,6,39
5992,R0034,SHAP-style,4,0.25,0.3333333333333333,-0.2060560333955727,6,39
5634,R0016,LIME-style,3,0.3333333333333333,1.0,0.1005659937148103,49,49
5634,R0016,SHAP-style,3,0.3333333333333333,0.3333333333333333,0.2729648400830565,49,49
4082,R0015,LIME-style,4,0.0,0.5,-0.2833270459189125,7,7
4082,R0015,SHAP-style,4,0.0,0.5,-0.07727101252333976,7,7
4799,R0028,LIME-style,4,0.5,0.6666666666666666,0.18029902922112614,48,41
4799,R0028,SHAP-style,4,0.25,0.3333333333333333,0.07727101252333976,48,41
3504,R0036,LIME-style,4,0.5,0.75,-0.02575700417444659,38,38
3504,R0036,SHAP-style,4,0.5,0.75,0.2575700417444659,38,38
2738,R0013,LIME-style,4,0.25,0.6666666666666666,0.05151400834889318,28,26
2738,R0013,SHAP-style,4,0.25,1.0,-0.18029902922112614,28,26
1985,R0019,LIME-style,4,0.5,0.5,0.10302801669778636,35,35
1985,R0019,SHAP-style,4,0.5,0.5,0.2318130375700193,35,35
4654,R0036,LIME-style,4,0.25,0.25,-0.15454202504667952,28,28
4654,R0036,SHAP-style,4,0.25,0.75,0.2575700417444659,28,28
5569,R0052,LIME-style,4,0.25,0.75,-0.30908405009335904,22,22
5569,R0052,SHAP-style,4,0.0,0.5,-0.2833270459189125,22,22
6388,R0053,LIME-style,4,0.0,0.0,-0.05151400834889318,28,28
6388,R0053,SHAP-style,4,0.0,1.0,0.05151400834889318,28,28
5636,R0020,LIME-style,6,0.3333333333333333,0.5,-0.18172434016970188,28,25
5636,R0020,SHAP-style,6,0.5,0.6666666666666666,0.2271554252121273,28,25
4161,R0009,LIME-style,2,0.0,0.0,0.340733137818191,39,39
4161,R0009,SHAP-style,2,0.5,0.0,0.27258651025455277,39,39
6541,R0020,LIME-style,6,0.5,0.5,-0.04543108504242547,28,25
6541,R0020,SHAP-style,6,0.5,0.6666666666666666,0.2044398826909146,28,25
3690,R0034,LIME-style,4,0.25,0.6666666666666666,0.10302801669778636,30,0
3690,R0034,SHAP-style,4,0.25,0.6666666666666666,0.02575700417444659,30,0
6178,R0046,LIME-style,4,0.0,0.3333333333333333,-0.2575700417444659,13,13
6178,R0046,SHAP-style,4,0.0,0.3333333333333333,-0.30908405009335904,13,13
1965,R0027,LIME-style,4,0.25,0.75,-0.33484105426780564,7,7
1965,R0027,SHAP-style,4,0.0,0.75,-0.15454202504667952,7,7
5399,R0041,LIME-style,4,0.25,0.5,0.15454202504667952,28,28
5399,R0041,SHAP-style,4,0.5,0.75,0.33484105426780564,28,28
1142,R0034,LIME-style,4,0.25,0.6666666666666666,0.07727101252333976,30,4
1142,R0034,SHAP-style,4,0.25,0.6666666666666666,0.2833270459189125,30,4
7266,R0011,LIME-style,3,0.0,0.6666666666666666,-0.35916426326717965,42,42
7266,R0011,SHAP-style,3,0.3333333333333333,0.6666666666666666,-0.1867654168989334,42,42
955,R0003,LIME-style,6,0.5,1.0,0.09086217008485094,39,0
955,R0003,SHAP-style,6,0.3333333333333333,0.3333333333333333,0.06814662756363819,39,0
1898,R0018,LIME-style,2,0.5,1.0,0.37480645160001,13,13
1898,R0018,SHAP-style,2,0.5,0.5,0.5110997067272866,13,13
481,R0029,LIME-style,4,0.0,0.6666666666666666,-0.2575700417444659,18,18
481,R0029,SHAP-style,4,0.25,0.6666666666666666,0.0,18,18
6382,R0016,LIME-style,3,0.3333333333333333,0.6666666666666666,0.24423169902168215,23,23
6382,R0016,SHAP-style,3,0.3333333333333333,1.0,0.24423169902168215,23,23
4246,R0014,LIME-style,2,0.5,0.5,0.1022199413454573,44,1
4246,R0014,SHAP-style,2,0.5,1.0,0.23851319647273372,44,1
7052,R0026,LIME-style,4,0.5,0.5,0.3605980584422523,12,12
7052,R0026,SHAP-style,4,0.75,0.5,0.5924110960122716,12,12
1054,R0006,LIME-style,5,0.8,1.0,0.6335465896502342,38,38
1054,R0006,SHAP-style,5,0.6,1.0,0.37056498639919355,38,38
1420,R0015,LIME-style,4,0.5,0.5,0.2833270459189125,22,22
1420,R0015,SHAP-style,4,0.25,0.5,-0.05151400834889318,22,22
1935,R0028,LIME-style,4,0.25,0.3333333333333333,-0.07727101252333976,1,1
1935,R0028,SHAP-style,4,0.5,0.6666666666666666,-0.05151400834889318,1,1
1990,R0028,LIME-style,4,0.0,0.3333333333333333,-0.12878502087223295,44,47
1990,R0028,SHAP-style,4,0.0,0.6666666666666666,-0.10302801669778636,44,47
6464,R0015,LIME-style,4,0.25,0.5,0.2318130375700193,22,22
6464,R0015,SHAP-style,4,0.0,0.5,0.10302801669778636,22,22
4053,R0021,LIME-style,4,0.25,0.75,0.2318130375700193,18,18
4053,R0021,SHAP-style,4,0.5,0.75,0.15454202504667952,18,18
2934,R0013,LIME-style,4,0.5,0.6666666666666666,0.4636260751400386,26,26
2934,R0013,SHAP-style,4,0.5,0.6666666666666666,0.4893830793144852,26,26
970,R0044,LIME-style,4,0.25,0.5,-0.18029902922112614,39,39
970,R0044,SHAP-style,4,0.0,0.5,-0.566654091837825,39,39
4735,R0034,LIME-style,4,0.25,1.0,-0.18029902922112614,6,6
4735,R0034,SHAP-style,4,0.25,0.3333333333333333,0.0,6,6
3135,R0034,LIME-style,4,0.25,0.3333333333333333,0.2060560333955727,44,29
3135,R0034,SHAP-style,4,0.25,0.3333333333333333,0.10302801669778636,44,29
4016,R0050,LIME-style,4,0.25,0.5,-0.02575700417444659,23,3
4016,R0050,SHAP-style,4,0.25,0.5,-0.2318130375700193,23,3
5869,R0027,LIME-style,4,0.25,0.75,-0.2833270459189125,7,7
5869,R0027,SHAP-style,4,0.25,0.75,0.07727101252333976,7,7
5823,R0052,LIME-style,4,0.25,0.5,0.38635506261669883,7,32
5823,R0052,SHAP-style,4,0.0,0.5,-0.4121120667911454,7,32
3706,R0004,LIME-style,5,0.4,0.5,0.1314908016255203,37,37
3706,R0004,SHAP-style,5,0.2,0.25,-0.3227501494444589,37,37
2665,R0041,LIME-style,4,0.25,0.5,0.12878502087223295,28,28
2665,R0041,SHAP-style,4,0.5,0.75,0.4121120667911454,28,28
4533,R0027,LIME-style,4,0.25,0.75,-0.3605980584422523,7,7
4533,R0027,SHAP-style,4,0.25,1.0,-0.05151400834889318,7,7
1127,R0022,LIME-style,4,0.25,0.5,0.05151400834889318,49,49
1127,R0022,SHAP-style,4,0.25,0.5,0.2318130375700193,49,49
3502,R0022,LIME-style,4,0.25,0.5,0.2060560333955727,49,2
3502,R0022,SHAP-style,4,0.25,0.5,0.2575700417444659,49,2
4172,R0022,LIME-style,4,0.25,0.5,0.07727101252333976,49,49
4172,R0022,SHAP-style,4,0.25,0.5,0.18029902922112614,49,49
5193,R0036,LIME-style,4,0.0,0.75,-0.4121120667911454,1,1
5193,R0036,SHAP-style,4,0.0,0.75,0.18029902922112614,1,1
1816,R0022,LIME-style,4,0.25,0.5,0.18029902922112614,49,2
1816,R0022,SHAP-style,4,0.25,0.5,0.18029902922112614,49,2
1147,R0051,LIME-style,4,0.5,0.5,0.4121120667911454,28,34
1147,R0051,SHAP-style,4,0.25,0.75,0.3605980584422523,28,34
178,R0008,LIME-style,4,0.0,0.3333333333333333,-0.30908405009335904,28,28
178,R0008,SHAP-style,4,0.25,1.0,-0.18029902922112614,28,28
2740,R0036,LIME-style,4,0.25,0.75,0.2833270459189125,19,19
2740,R0036,SHAP-style,4,0.5,0.25,0.5151400834889318,19,19
5724,R0015,LIME-style,4,0.25,0.5,0.2060560333955727,22,22
5724,R0015,SHAP-style,4,0.0,0.5,0.02575700417444659,22,22
2857,R0025,LIME-style,4,0.0,0.5,-0.4636260751400386,42,40
2857,R0025,SHAP-style,4,0.25,0.75,0.05151400834889318,42,40
3274,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
3274,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
4288,R0034,LIME-style,4,0.0,0.6666666666666666,-0.18029902922112614,39,39
4288,R0034,SHAP-style,4,0.0,0.6666666666666666,0.02575700417444659,39,39
6682,R0041,LIME-style,4,0.25,0.5,0.15454202504667952,28,28
6682,R0041,SHAP-style,4,0.5,0.75,0.3605980584422523,28,28
4236,R0020,LIME-style,6,0.3333333333333333,0.5,-0.06814662756363819,28,32
4236,R0020,SHAP-style,6,0.3333333333333333,0.6666666666666666,-0.022715542521212734,28,32
6922,R0050,LIME-style,4,0.0,0.0,-0.33484105426780564,44,23
6922,R0050,SHAP-style,4,0.0,1.0,-0.2318130375700193,44,23
1948,R0022,LIME-style,4,0.25,0.75,0.10302801669778636,49,49
1948,R0022,SHAP-style,4,0.25,0.5,0.2060560333955727,49,49
886,R0021,LIME-style,4,0.5,0.75,0.566654091837825,6,6
886,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
2795,R0044,LIME-style,4,0.0,0.5,-0.30908405009335904,22,39
2795,R0044,SHAP-style,4,0.25,0.25,-0.2060560333955727,22,39
6824,R0038,LIME-style,4,0.25,0.6666666666666666,0.18029902922112614,4,4
6824,R0038,SHAP-style,4,0.25,0.0,0.2318130375700193,4,4
6672,R0021,LIME-style,4,0.5,0.75,0.5924110960122716,6,15
6672,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,15
5825,R0031,LIME-style,4,0.25,0.3333333333333333,0.18029902922112614,1,29
5825,R0031,SHAP-style,4,0.5,1.0,0.38635506261669883,1,29
7206,R0036,LIME-style,4,0.0,0.75,-0.4121120667911454,1,1
7206,R0036,SHAP-style,4,0.0,0.75,0.2060560333955727,1,1
48,R0036,LIME-style,4,0.0,0.5,-0.12878502087223295,21,21
48,R0036,SHAP-style,4,0.5,0.0,0.38635506261669883,21,21
6488,R0011,LIME-style,3,0.0,1.0,-0.41663054538992833,42,42
6488,R0011,SHAP-style,3,0.3333333333333333,0.6666666666666666,-0.014366570530687184,42,42
5087,R0003,LIME-style,6,0.3333333333333333,0.6666666666666666,0.2044398826909146,22,0
5087,R0003,SHAP-style,6,0.6666666666666666,0.0,0.590604105551531,22,0
1064,R0034,LIME-style,4,0.25,1.0,-0.10302801669778636,6,15
1064,R0034,SHAP-style,4,0.25,0.3333333333333333,-0.07727101252333976,6,15
2918,R0028,LIME-style,4,0.0,0.3333333333333333,-0.38635506261669883,35,3
2918,R0028,SHAP-style,4,0.0,0.3333333333333333,-0.3605980584422523,35,3
3812,R0052,LIME-style,4,0.0,0.25,-0.15454202504667952,42,42
3812,R0052,SHAP-style,4,0.0,0.5,-0.2833270459189125,42,42
5841,R0001,LIME-style,4,0.0,0.5,-0.2575700417444659,12,12
5841,R0001,SHAP-style,4,0.25,0.25,0.15454202504667952,12,12
990,R0012,LIME-style,4,0.25,1.0,0.02575700417444659,37,48
990,R0012,SHAP-style,4,0.25,0.3333333333333333,-0.05151400834889318,37,48
3283,R0005,LIME-style,5,0.2,0.3333333333333333,-0.2271204755349896,12,12
3283,R0005,SHAP-style,5,0.0,0.3333333333333333,-0.1314908016255203,12,12
2202,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,15
